nameseq,k1,k2,k3,k4,k5,label
URS0000B11FC8/Lonsdalea,1.99299654411957,3.9527560012199525,5.826946410175311,7.328609373097411,8.161243235194506,tmRNA
URS0000B14259/Selenomonas,1.9966323510202242,3.9861956680832846,5.865516640606197,7.3710818034154135,8.096157378123085,tmRNA
URS00000D7223/Hyphomonas,1.9278070027833474,3.718286790391814,5.05235110080252,5.666249133296613,5.924395006828623,tmRNA
URS00000D7C7A/Acidothermus,1.9217546192277872,3.824832804721886,5.646620037391691,7.155445335124336,8.06160843344208,tmRNA
URS00000DB4DE/Zymomonas,1.9939785130227508,3.9733841056674875,5.8835770053173215,7.4074562259977945,8.133266102352497,tmRNA
URS000008C8E9/Anaeromyxobacter,1.9259672550118734,3.808816627775551,5.611716685662734,7.131332066132216,7.975686067175809,tmRNA
URS000008F7C1/Hafnia,1.992839948250162,3.952592224446987,5.818106258147059,7.315603888165078,8.101964476683843,tmRNA
URS0000090E2D/Caldicellulosiruptor,1.9882589732971885,3.917954582470749,5.76900481552203,7.278330901085298,8.08922348251192,tmRNA
URS00000916A4/Anaerofustis,1.9699909076417847,3.9292814794713156,5.758959969646646,7.207148767882798,7.999247740197498,tmRNA
URS0000223384/Ramlibacter,1.9859109588366302,3.9455500850339944,5.824964759213898,7.376048050841219,8.124847805293745,tmRNA
URS0000223618/Leptospira,1.9956485786760914,3.9304522381166183,5.793476541495748,7.275898393880804,8.001951744923028,tmRNA
URS0000098700/Bartonella,1.9910256871084648,3.94097723433899,5.789481868004627,7.153653010754104,7.75116659070262,tmRNA
URS000022368E/Agrobacterium,1.989050908986007,3.9295340499332463,5.765502060836733,7.206175979658824,7.943481561741961,tmRNA
URS0000099E90/Peptoniphilus,1.9841590275031011,3.9184386304607615,5.784696978873422,7.328185914684115,8.067952439202317,tmRNA
URS0000B1A5AA/Candidatus,1.9978555286072828,3.950817784530922,5.821994062682948,7.318405288899116,8.08273028378759,tmRNA
URS000009BED9/Pseudoramibacter,1.997958271122596,3.964144003046699,5.866725486754554,7.443105253667073,8.263390845535794,tmRNA
URS00000A1EDC/Candidatus,1.971320838325226,3.9243855106377756,5.748467105288761,7.231843128175992,8.061045116989172,tmRNA
URS0000B1BE33/Parcubacteria,1.9924063954380982,3.910287892928288,5.741541119864844,7.207475158367998,8.018091211066968,tmRNA
URS00000A22A9/Candidatus,1.9628803720162304,3.884205327145141,5.69954938840251,7.212321552183803,8.030091802663911,tmRNA
URS00002247C6/Mycoplasma,1.9340140107165849,3.824845925937029,5.656424337673761,7.136330190269238,7.99286973368116,tmRNA
URS00002249B1/Granulibacter,1.964815113363904,3.8671739183397897,5.5636648754907725,6.61482029251052,7.088835967465427,tmRNA
URS00000A2AD0/Mycobacterium,1.9633323222745527,3.8980021474130444,5.743552318805288,7.327023444863062,8.271517598287105,tmRNA
URS00000DEF52/Wolbachia,1.950156812209903,3.872290043316081,5.640512401243513,6.868226979537478,7.4092778925514695,tmRNA
URS00000E0C79/Rickettsia,1.9885115156766773,3.8899452567835,5.6642869542171,6.79496119236661,7.324917053447367,tmRNA
URS00000C258D/Sphaerochaeta,1.9895598046342535,3.9656519737357447,5.85400744498647,7.400642561339672,8.241373971902322,tmRNA
URS0000CD3B41/Mycoplasma,1.9332719443647841,3.8274435319298252,5.613252484463071,7.134794173922986,7.996081758915545,tmRNA
URS0000B1D9E4/Hyunsoonleella,1.9559238507360681,3.8763006713603088,5.7312427216386315,7.252307316944774,8.128665647653543,tmRNA
URS0000B1DA76/Alphaproteobacteria,1.9780890975668637,3.90816280965565,5.744029153872497,7.2164908100407255,8.024542116832714,tmRNA
URS00000C8A64/Streptomyces,1.9987275260937076,3.977946986685432,5.8754888362558635,7.437037870741867,8.245859325641687,tmRNA
URS0000099697/Neisseria,1.9947363758456702,3.9716161454245666,5.861206092224622,7.345290588090732,8.058024539327814,tmRNA
URS000022173E/Pirellula,1.990393800698175,3.957497295752834,5.828378990601925,7.367582617387864,8.156206245099046,tmRNA
URS0000221D41/Brachyspira,1.9775063401080322,3.936281494668955,5.818220361244513,7.347695586145536,8.111783655984308,tmRNA
URS0000461D79/Bifidobacterium,1.984785449553426,3.9469514237463823,5.835242237168365,7.426723164777237,8.274150864815532,tmRNA
URS0000AE61B3/Luteibacter,1.990413437134948,3.9575677182359335,5.830840152340023,7.395794236857151,8.198168485658236,tmRNA
URS00000CBCD3/Candidatus,1.9312829116332528,3.8011054683007344,5.595142222509007,7.020865505948088,7.883009467790311,tmRNA
URS0000B3F795/Leptospira,1.989783004444507,3.9387871188670855,5.801147358443919,7.29386271582502,8.03442176772689,tmRNA
URS00002261B9/Corynebacterium,1.9688848581384097,3.9270628473511007,5.811182526522522,7.404641206304877,8.231050533915958,tmRNA
URS00002265BC/Mycoplasma,1.8790862422125119,3.731271761326269,5.5076057391428765,6.928369672788115,7.891582540213883,tmRNA
URS0000226EDA/Proteus,1.9929027262194423,3.948643205046233,5.828320323856234,7.322289835637166,8.080204698021072,tmRNA
URS0000227159/Histophilus,1.9915678690169734,3.957225562959453,5.814748964452819,7.347431608768881,8.12906237706655,tmRNA
URS0000B4FE54/Gammaproteobacteria,1.985644503142232,3.9382147438086528,5.815832639973394,7.307122273684959,8.049992001110292,tmRNA
URS0000B5EBA3/Bermanella,1.9942433528306858,3.964215249467471,5.863359560276905,7.405628318628395,8.111499833592703,tmRNA
URS000009BECD/Neorickettsia,1.9835664107769653,3.929009663424482,5.667816773600795,6.818308273287527,7.29619348751994,tmRNA
URS0000228CB0/Corynebacterium,1.9647463102361684,3.922174413893745,5.792124844888542,7.373281237624949,8.187898036073445,tmRNA
URS00002299DA/Bacteroides,1.9901219442046914,3.9572351216459767,5.82511245625468,7.385705010149361,8.18026147033003,tmRNA
URS0000229D23/Streptosporangium,1.9518115667136398,3.875563841194328,5.725894324070333,7.299990356870279,8.187528733291101,tmRNA
URS000022ACDE/[Oscillatoria],1.998561559202657,3.9904631851568935,5.889639647569082,7.488384435767,8.243249815715025,tmRNA
URS000022B631/Helicobacter,1.9442148044271836,3.8411114804837903,5.621993259576904,7.052882746415047,7.9862296804133,tmRNA
URS000022B640/Treponema,1.9681538910727816,3.9111370779931702,5.7973271468937435,7.320831149593368,8.066977587423652,tmRNA
URS0000B78777/Pseudomonas,1.9769834875130068,3.9398659104939164,5.807178433414425,7.271661491853497,8.088326842437517,tmRNA
URS0000231F3C/Desulfohalobium,1.9590728997991822,3.9022106600631217,5.757582914948557,7.220755556546178,8.038976891280594,tmRNA
URS0000B796F4/Candidatus,1.9962181739707552,3.9769879625968505,5.878153940912246,7.313562284171339,8.036633568599274,tmRNA
URS000022DEA9/Lactobacillus,1.9924276216502506,3.968714836710528,5.844013181187358,7.3299906319952655,8.100163685618414,tmRNA
URS0000B85362/Streptomyces,1.964163365999092,3.8950429812251937,5.746292487149324,7.2593834771404335,8.11159697746098,tmRNA
URS000023BF2F/Burkholderia,1.9855486845988852,3.936855822522767,5.798493452107466,7.309920254249483,8.140606361466661,tmRNA
URS000023BF69/Lachnoclostridium,1.9783865146064643,3.951160754999774,5.8700554524685655,7.418072771378725,8.130865191389113,tmRNA
URS000023C03F/Ruegeria,1.9884753202301098,3.927822934982339,5.698912606814927,7.0318885160931925,7.548559421267419,tmRNA
URS0000232F30/Streptococcus,1.9896156121127269,3.9656232030049434,5.837945108274618,7.333721701113465,8.058446949431803,tmRNA
URS00002335D7/Fusobacterium,1.956810359180888,3.8801324039169436,5.740993070033604,7.177744586127806,7.992046772819831,tmRNA
URS0000235CD5/Thermotoga,1.9504978572898852,3.8275192191863514,5.615005838132588,7.123743181346259,8.027502357224472,tmRNA
URS000023698C/Desulfomicrobium,1.9847856361152083,3.9490431342261454,5.874175355586149,7.456319085883641,8.216877126895104,tmRNA
URS0000237B1B/Lactobacillus,1.9860017634405747,3.956221493670345,5.863108703547863,7.387940933903257,8.147933509878428,tmRNA
URS0000238B26/Candidatus,1.900930536201007,3.7605167500206593,5.535519419444778,6.946080371999576,7.819287719863816,tmRNA
URS0000238C06/Rubrobacter,1.8794011155607309,3.7421753188676705,5.49099861280823,6.928110885405036,7.851357220362948,tmRNA
URS00002390A0/Cyanobium,1.9581431364741206,3.76678967752984,5.050604865739783,5.747070338342635,5.992582427792657,tmRNA
URS000023A256/Shewanella,1.9991692862956612,3.9812336603703717,5.878092749980821,7.431119767830789,8.16612558211561,tmRNA
URS000023A32E/Mycolicibacterium,1.9637132608989365,3.908014430564503,5.7473298655152725,7.192696881643826,8.057748925709413,tmRNA
URS000023A665/Nocardiopsis,1.959031637292124,3.901332128187012,5.775810871394008,7.342517699829939,8.190601833739189,tmRNA
URS000023B5FD/Ruminococcus,1.9928632722280333,3.9754306132494373,5.8756828887627695,7.397552187005042,8.133583766988215,tmRNA
URS000023B975/Bacillus,1.9962740474061298,3.980238655314787,5.868999809066223,7.369426439416221,8.098231699003618,tmRNA
URS0000249208/Sphingopyxis,1.9669125339470164,3.9070930563816577,5.678793146405573,7.010104311861583,7.556231021907417,tmRNA
URS0000249970/Streptococcus,1.9812476968216077,3.9437426462314598,5.809184497869483,7.2864989560711395,8.01294791393416,tmRNA
URS000023D720/Erwinia,1.997051262326862,3.969684544584305,5.889321512918641,7.410272852158461,8.228076736437844,tmRNA
URS00000F50B6/Escherichia,1.9916547096415105,3.9533460851201236,5.865114999869627,7.418614147589813,8.19738921604072,tmRNA
URS00000F5234/Leptolyngbya,1.9949026216623178,3.9745169504174616,5.862553303889527,7.417799714524089,8.19298794731413,tmRNA
URS00000F5E36/Geobacillus,1.981162408074132,3.9249311833380167,5.793744818108689,7.2866668322482155,8.00388031332154,tmRNA
URS00000F9C27/Acidobacterium,1.9821246165930249,3.9316633146202977,5.826090647845343,7.354862445600025,8.106680421111246,tmRNA
URS00000F9ED9/Bifidobacterium,1.9627955954509917,3.875033988529058,5.683134820533515,7.14429082862859,7.962361969628793,tmRNA
URS0000061862/Candidatus,1.896166612393064,3.7514318714703485,5.513732662447881,6.951137283435851,7.771599465644202,tmRNA
URS00000FBB0A/Xylanimonas,1.945754906399581,3.8617942819392472,5.703852776004894,7.286766021256452,8.096946082446964,tmRNA
URS00000FBEB9/Synechococcus,1.9895486209286115,3.9383964800359936,5.69840243054852,6.862927670180032,7.3898361024852335,tmRNA
URS00000FBF9B/Pyramidobacter,1.974995634481616,3.9358522031764536,5.8093195750992805,7.26328093587253,7.9729024367621735,tmRNA
URS00000FC8A2/Clostridium,1.970638044021135,3.9029941322632284,5.730101183543502,7.202494497904529,8.014073811588727,tmRNA
URS00000FCB44/[Clostridium],1.9883080340484203,3.959989956080671,5.843763623666504,7.32217087038527,8.029920625674878,tmRNA
URS00000FD78B/Catonella,1.9812194808371086,3.944805566168484,5.821458353721537,7.318351104671728,8.03904258049051,tmRNA
URS00000FF08A/Thermosipho,1.9883541394059783,3.8990117842069543,5.730980492488204,7.193561440091382,8.016154879099565,tmRNA
URS0000101447/Roseobacter,1.9937161520602018,3.9419165156577822,5.800828499560706,7.253099628431116,7.939502317912559,tmRNA
URS0000101642/Chlamydia,1.892090749393137,3.7256754673781933,5.476526210858685,6.932010289421578,7.877509352387648,tmRNA
URS00000608D1/Treponema,1.9677142380931665,3.907770032958653,5.76204293381834,7.2823164909698335,8.05295781453656,tmRNA
URS0000A32934/Alteromonas,1.986234326571755,3.9525979681162027,5.868927996479758,7.386928208863481,8.09887864326664,tmRNA
URS00000ED959/Candidatus,1.9467326375500353,3.85032255927027,5.693945006863739,7.191306940882641,8.041035361552938,tmRNA
URS00000EE8E8/Yersinia,1.9916553799155212,3.9536430290928726,5.812712301124031,7.249844031788229,8.039647575442238,tmRNA
URS00000EEA1A/Bradyrhizobium,1.9902036795159552,3.9369318939959914,5.746696920868631,6.983058696504329,7.488661267463978,tmRNA
URS00000EF981/Dialister,1.9761465992696188,3.928227378652651,5.770535867516366,7.260623460089604,8.036133245408935,tmRNA
URS00000F01AF/Bacillus,1.99733004095251,3.978695178352389,5.87712305337801,7.3891090565070305,8.084767518906865,tmRNA
URS00000F0884/Helicobacter,1.9706857311680228,3.8799287084564527,5.69123213333957,7.153788784103846,7.942471267523112,tmRNA
URS00000F1514/Bifidobacterium,1.990305524575113,3.961044366814784,5.8527695893384815,7.409098329481435,8.25875843973147,tmRNA
URS0000103257/Beijerinckia,1.9286105801396578,3.6948594854452312,5.114520072819673,5.808688357104861,6.0743182304938195,tmRNA
URS0000103C30/Aggregatibacter,1.9906207817473356,3.944028075379663,5.752769087777286,7.271412895295635,8.035541467098065,tmRNA
URS0000104097/Lactobacillus,1.9977750966574712,3.9782365506911765,5.88883739581397,7.431852985415414,8.195938304626932,tmRNA
URS0000063B57/Mycobacteroides,1.9556374818743505,3.8947852240809033,5.744708026814883,7.249127180250239,8.047235187954696,tmRNA
URS000010921E/Pseudomonas,1.9960637467814866,3.9817048026791118,5.898783981517,7.469103588676282,8.264599089240349,tmRNA
URS000023DA8A/Streptococcus,1.9727228924936009,3.926802147801415,5.7893204510127285,7.2348391208661464,8.027384000865602,tmRNA
URS0000A26492/Haemophilus,1.9889402677666448,3.950553933618256,5.806628007352889,7.325887929760695,8.090166985083748,tmRNA
URS000023DEE8/Crocosphaera,1.9952839658388912,3.969546976610462,5.883165054910867,7.427352851218756,8.231383236370128,tmRNA
URS000023FBEE/Mitsuokella,1.9994887419871135,3.9785188792818844,5.865402782960619,7.343881296632344,8.06848992077215,tmRNA
URS0000240F13/Clostridium,1.9888216821023137,3.940396926422088,5.795380811147847,7.269246007529745,8.050800818383435,tmRNA
URS0000242222/Caulobacter,1.9771227460839422,3.927884152120291,5.817930267922142,7.3347203456003705,8.03268311781835,tmRNA
URS0000242906/Eubacterium,1.9754979511004513,3.933894833183832,5.841021858519006,7.335884241109007,8.130958625337326,tmRNA
URS0000242926/Desulfovibrio,1.9779458121662075,3.9250151747326263,5.821018978678422,7.366366677887123,8.168301424783918,tmRNA
URS00002433CD/Baumannia,1.965918309647949,3.90517285271271,5.775725091622217,7.233856383913176,8.084374534261869,tmRNA
URS0000243A9C/Geobacter,1.9932636453271515,3.9635066365455267,5.858172786552195,7.387277488046917,8.136169218956653,tmRNA
URS00002440E9/Thermincola,1.9864938612960852,3.939389561724754,5.774182305879151,7.234403838775822,7.995628227122391,tmRNA
URS0000B9A786/Ruminococcaceae,1.9892020367893848,3.950171340374719,5.8316938759335875,7.403246620809875,8.226854997132309,tmRNA
URS000010C702/Bartonella,1.991584339791244,3.942662517543842,5.816650819585705,7.220427853777303,7.893705769303048,tmRNA
URS000010CD7C/Lysinibacillus,1.997546219342199,3.971241882942566,5.887691976526754,7.420022585708974,8.124845148436084,tmRNA
URS000010F14E/Shewanella,1.9943221209643465,3.9800073971016348,5.900293675972611,7.422161077216523,8.113481512072452,tmRNA
URS0000112190/Agrobacterium,1.9811977283073816,3.912242275882124,5.755848322507187,7.217511850984251,7.97226433540553,tmRNA
URS0000114E1A/Leuconostoc,1.983275585204574,3.9442347165551923,5.819281113929669,7.353859184618471,8.161773170121132,tmRNA
URS0000115F14/Alicycliphilus,1.9783102266644457,3.9374266787653864,5.82911139190065,7.277459001710516,8.115996397962661,tmRNA
URS0000118561/Rickettsia,1.9829582805258283,3.935401221504232,5.826908204827337,7.421142013398208,8.315874261214693,tmRNA
URS000011A1A5/Thermovirga,1.9889471237498673,3.938448203118177,5.813967539656644,7.357797319154939,8.106699307815777,tmRNA
URS000011A2AD/Chlamydia,1.98307079532859,3.937054101411522,5.811447177273576,7.360735045277828,8.23454179139078,tmRNA
URS000011B4B7/Streptococcus,1.9775261254278949,3.9237509450553016,5.770368719742675,7.301268339650161,8.088170704570446,tmRNA
URS000011C9FC/Shewanella,1.9962144848358163,3.983509805910056,5.906569308017412,7.523038245699341,8.233551576011342,tmRNA
URS000011F194/Dehalococcoides,1.9948188517018117,3.9563181181165676,5.814288221979557,7.241783317522168,7.952768742880155,tmRNA
URS0000120798/Prevotella,1.981176358563081,3.945224844353133,5.814323728950704,7.342305184759924,8.179370203763751,tmRNA
URS0000131717/Chlamydia,1.982698966184909,3.9373781619094284,5.811392637276339,7.359629070633195,8.219306975256115,tmRNA
URS0000131956/Actinomyces,1.9494311321247249,3.8767713369310215,5.727980733531413,7.292990643107088,8.16289888949402,tmRNA
URS0000134D09/Rickettsia,1.9757270559189188,3.923914443358112,5.832994708665213,7.462096675892933,8.521629437018174,tmRNA
URS00001357B0/Corynebacterium,1.9612468369327953,3.901996344736918,5.754751939461059,7.3545549690787135,8.143787283507978,tmRNA
URS0000247176/Bifidobacterium,1.986542767327895,3.959684052708821,5.861783713964421,7.432853419851606,8.279801138719462,tmRNA
URS0000247E02/Streptococcus,1.9850384681047832,3.9450509784872003,5.80868948337824,7.320199052076802,8.108278529561543,tmRNA
URS00002517C3/Streptococcus,1.9742290059274281,3.9399733765783296,5.818488202360265,7.336912123231857,8.09847710797253,tmRNA
URS00002523E8/uncultured,1.9950527338690156,3.970503254426537,5.88265231064778,7.406806698794136,8.137569861801438,tmRNA
URS0000B9C4A4/Paenibacillus,1.996108663233699,3.9632578745876033,5.838459113232073,7.340386087884519,8.148035214355163,tmRNA
URS0000253297/Myxococcus,1.9439085878246407,3.877887051611555,5.738031914563912,7.287008772905454,8.14479250306943,tmRNA
URS0000254228/Chlamydia,1.9771315639457074,3.9185519806016242,5.798320761373274,7.355866693619967,8.228656413960875,tmRNA
URS000025434E/Borreliella,1.9191148561140712,3.7817269979800363,5.573471943489251,7.005210747035761,7.868222407050883,tmRNA
URS00002546D1/Parachlamydia,1.9841424363919375,3.9471683958924912,5.830874952981768,7.3891739407166925,8.279265182426897,tmRNA
URS000025540A/Brachybacterium,1.9591888152347523,3.8806466375834416,5.704726791383324,7.24822495083916,8.081505496659304,tmRNA
URS000009F3EB/Xanthobacter,1.9713313766555418,3.924463961515609,5.723871600631314,7.021948453068992,7.54497436157934,tmRNA
URS0000256312/Coraliomargarita,1.9917100847106346,3.9718046435049383,5.895007641454098,7.428181886624064,8.195613276278085,tmRNA
URS00000CF136/Bartonella,1.99010883455691,3.9435574366867288,5.7805253380532315,7.160373643287614,7.759076189065826,tmRNA
